local_date_,Coordinate_Group_,Local_Time_Min,Max_Brightness,Mean_Brightness,Max_Confidence,Mean_Confidence,FRP,Day_Night,Time_Period,Total_Fire_Incidents,FRP_Bin
2/6/20,South-East,13:35:00,346.7,338.55,94,89.33333333333333,242.5,D,Afternoon,6,240-260
2/7/20,Central-Central,11:03:00,330.3,330.3,87,87,31,D,Morning,1,20-40
2/7/20,Central-East,11:03:00,348.8,334.46000000000004,95,88,74.9,D,Morning,5,60-80
2/7/20,North-Central,11:02:00,339.4,328,91,84.66666666666667,43.6,D,Morning,3,40-60
2/8/20,North-Central,13:25:00,321.8,321.8,81,81,19.7,D,Afternoon,1,0-20
2/10/20,Central-East,13:11:00,335.3,326.8833333333333,89,83.5,32.4,D,Afternoon,6,20-40
2/10/20,North-Central,13:13:00,331.6,331.6,87,87,29.1,D,Afternoon,1,20-40
2/10/20,North-West,13:13:00,321.2,321.2,81,81,21.7,D,Afternoon,1,20-40
2/11/20,North-Central,13:56:00,333.2,333.2,88,88,166.4,D,Afternoon,1,160-180
2/12/20,North-Central,11:21:00,381.9,336.52500000000003,100,88.75,211.2,D,Morning,12,200-220
2/12/20,South-East,12:59:00,337.6,337.6,89,89,39,D,Afternoon,1,20-40
2/13/20,North-Central,13:43:00,324.5,323.8,83,82.5,45.4,D,Afternoon,2,40-60
2/14/20,North-Central,11:09:00,331.6,327.73333333333335,87,85,57.3,D,Afternoon,3,40-60
2/15/20,North-Central,13:31:00,377.9,377.9,100,100,188.5,D,Afternoon,1,180-200
2/15/20,South-East,10:16:00,327.5,327.5,82,82,26.7,D,Morning,1,20-40
2/17/20,North-Central,13:19:00,385.9,345.1714285714285,100,91.28571428571429,204.5,D,Afternoon,7,200-220
2/17/20,South-East,13:17:00,355.2,342.85,97,89.5,134.6,D,Afternoon,2,120-140
2/18/20,Central-Central,10:45:00,327.7,324.525,84,82.75,29.1,D,Morning,4,20-40
2/18/20,North-Central,10:44:00,326.8,324.35,85,83,44.6,D,Morning,2,40-60
2/19/20,Central-Central,11:28:00,359.3,337.0166666666667,99,89.5,203.7,D,Morning,6,200-220
2/19/20,North-Central,11:27:00,375,344.7384615384616,100,92.38461538461539,136,D,Afternoon,13,120-140
2/21/20,North-Central,11:15:00,339.7,329.05454545454546,92,85.63636363636364,72.3,D,Afternoon,11,60-80
2/22/20,North-Central,13:37:00,366.1,341.9846153846154,100,93.30769231,494.8,D,Afternoon,13,480-500
2/22/20,North-West,13:37:00,331.4,326.54999999999995,87,84,41.7,D,Afternoon,2,40-60
2/22/20,South-East,10:22:00,328.5,326.5,84,82.5,24.8,D,Morning,2,20-40
2/24/20,Central-Central,13:25:00,356.6,348.05,98,94.5,92.5,D,Afternoon,2,80-100
2/24/20,North-Central,13:25:00,350.7,343.45,96,93,72.4,D,Afternoon,2,60-80
2/24/20,North-East,13:26:00,331.3,327.45000000000005,87,84.5,65.9,D,Afternoon,2,60-80
2/25/20,North-Central,10:51:00,335.2,331.6,89,87,49.8,D,Morning,2,40-60
2/25/20,South-East,12:28:00,360.4,360.4,100,100,178.1,D,Afternoon,1,160-180
2/26/20,Central-East,13:12:00,349.9,335.15999999999997,95,87.6,61.7,D,Afternoon,5,60-80
2/26/20,North-Central,13:13:00,361.2,339.8777777777778,100,90.55555555555556,84.8,D,Afternoon,9,80-100
2/26/20,North-West,13:13:00,333.1,333.1,87,87,33.1,D,Afternoon,1,20-40
2/27/20,Central-East,10:39:00,332.3,332.3,88,88,37.9,D,Morning,1,20-40
2/28/20,Central-Central,11:22:00,325.2,325.2,84,84,39.6,D,Morning,1,20-40
2/28/20,Central-East,13:00:00,363,348.075,100,93.5,97.2,D,Afternoon,4,80-100
2/29/20,Central-Central,13:43:00,341.9,337.06666666666666,92,89,104.5,D,Afternoon,3,100-120
2/29/20,Central-East,13:43:00,336.6,333.8,89,87.5,142.1,D,Afternoon,2,140-160
3/1/20,Central-Central,11:10:00,331.5,331.1,87,87,37.5,D,Morning,2,20-40
3/1/20,Central-East,11:10:00,348.7,329.05,95,84.64285714285714,100.4,D,Morning,14,100-120
3/2/20,Central-Central,13:31:00,350.9,334.43333333333334,96,87.33333333333333,105.2,D,Afternoon,3,100-120
3/2/20,Central-East,13:30:00,331.2,328.88,86,84,43.7,D,Afternoon,5,40-60
3/2/20,North-Central,13:31:00,380.3,380.3,100,100,198.1,D,Afternoon,1,180-200
3/3/20,Central-Central,10:57:00,370.6,335.90000000000003,100,88.72727272727273,116.6,D,Morning,11,100-120
3/3/20,Central-East,10:58:00,353.8,334.5111111111111,97,86.66666666666667,75.6,D,Morning,9,60-80
3/3/20,North-Central,10:56:00,339,338.1,91,90.5,39.6,D,Morning,2,20-40
3/3/20,North-East,10:57:00,324,324,83,83,53.7,D,Morning,1,40-60
3/3/20,South-East,10:58:00,388,358.275,100,95.5,277.6,D,Morning,4,260-280
3/4/20,Central-Central,13:18:00,334.9,331.7,86,84,28,D,Afternoon,2,20-40
3/4/20,Central-East,13:18:00,335.3,332.225,85,83,30.9,D,Afternoon,4,20-40
3/4/20,North-Central,11:40:00,343.4,330.3333333333333,92,85,49.9,D,Afternoon,6,40-60
3/5/20,Central-Central,10:45:00,340.2,334.29999999999995,92,89,50.6,D,Morning,2,40-60
3/5/20,Central-East,10:45:00,329.1,326.09999999999997,86,84,27.2,D,Morning,3,20-40
3/5/20,North-West,14:02:00,324.3,323.9,83,82.5,99.7,D,Afternoon,2,80-100
3/6/20,Central-Central,11:28:00,334.1,329.4,84,83,55.2,D,Afternoon,4,40-60
3/6/20,Central-East,11:28:00,384,349.6,100,93.2,167.4,D,Afternoon,5,160-180
3/6/20,North-Central,11:28:00,394.1,348.57142857142856,100,92,67.6,D,Afternoon,7,60-80
3/6/20,South-East,13:05:00,390.9,367.79999999999995,100,95.5,210,D,Afternoon,2,200-220
3/8/20,Central-East,12:16:00,340.2,331.825,90,85,61.2,D,Afternoon,4,60-80
3/9/20,North-Central,14:38:00,332.8,332.8,88,88,52.2,D,Afternoon,1,40-60
3/10/20,Central-East,12:04:00,344.1,344.1,94,94,54.6,D,Afternoon,1,40-60
3/10/20,North-Central,12:03:00,324.6,323.20000000000005,83,82,22.2,D,Afternoon,2,20-40
3/11/20,North-Central,14:25:00,345.7,331.525,94,86.25,49.8,D,Afternoon,4,40-60
3/11/20,North-West,14:25:00,342.5,342.5,92,92,44.3,D,Afternoon,1,40-60
3/12/20,Central-Central,11:51:00,341.4,336.625,92,89.25,44.6,D,Morning,4,40-60
3/12/20,North-Central,11:51:00,336.5,332.475,89,87,40.4,D,Morning,4,40-60
3/12/20,North-West,11:51:00,330.8,330.8,85,85,40.3,D,Morning,1,40-60
3/13/20,Central-Central,14:12:00,335.6,335.6,87,87,28.6,D,Afternoon,1,20-40
3/13/20,North-Central,14:13:00,343.5,333.21666666666664,93,86.66666666666667,44.2,D,Afternoon,6,40-60
3/14/20,Central-Central,11:39:00,329.3,326.95000000000005,82,81.5,28.3,D,Morning,2,20-40
3/14/20,Central-East,11:40:00,352.3,352.3,84,84,72.7,D,Morning,1,60-80
3/19/20,North-Central,11:57:00,361.2,338.18,100,89.4,110.2,D,Morning,5,100-120
3/20/20,Central-East,14:18:00,349.6,339,95,89.5,67.8,D,Afternoon,2,60-80
3/20/20,North-Central,14:20:00,321.9,321.9,81,81,15.2,D,Afternoon,1,0-20
3/21/20,Central-East,11:46:00,325.6,325.6,82,82,17.3,D,Morning,1,0-20
3/21/20,North-Central,11:45:00,386,342.475,100,88.5,316,D,Morning,4,300-320
3/26/20,Central-Central,12:04:00,321.8,321.8,81,81,19.4,D,Afternoon,1,0-20
3/26/20,Central-East,12:04:00,361.8,361.8,100,100,109.7,D,Afternoon,1,100-120
3/26/20,North-Central,12:03:00,328.2,326.15,85,84,84.5,D,Afternoon,2,80-100
3/27/20,North-Central,14:25:00,323.7,323.7,82,82,22.7,D,Afternoon,1,20-40
3/31/20,Central-Central,12:22:00,341.5,338.2,92,90,88.4,D,Afternoon,3,80-100
3/31/20,North-Central,12:21:00,343.7,328.75,93,85.25,61.6,D,Afternoon,4,60-80
4/2/20,Central-East,12:10:00,331.6,329.1,86,84.66666666666667,37.4,D,Afternoon,3,20-40
4/3/20,North-Central,12:51:00,361.6,341.56,99,89.2,140.1,D,Afternoon,10,140-160
4/4/20,Central-Central,11:58:00,329,329,83,83,23.3,D,Morning,1,20-40
4/4/20,South-East,22:59:00,319.2,315.42499999999995,98,91,20.7,N,Night,4,20-40
4/5/20,South-East,3:16:00,313.7,313.7,88,88,69.1,N,Early Morning,1,60-80
4/7/20,North-Central,12:27:00,337.2,332.40000000000003,90,87.33333333333333,64.6,D,Afternoon,3,60-80
4/8/20,North-Central,14:51:00,358.4,347.5333333333333,99,94,299.3,D,Afternoon,3,280-300
4/10/20,North-Central,14:38:00,342.7,342.7,92,92,69.1,D,Afternoon,1,60-80
4/13/20,North-West,11:50:00,353.8,353.8,97,97,116.5,D,Morning,1,100-120
4/14/20,North-Central,12:33:00,399.3,343.17777777777775,100,89.22222222222223,238,D,Afternoon,9,220-240
4/15/20,Central-East,11:39:00,330.1,330.1,82,82,26.4,D,Morning,1,20-40
4/15/20,North-Central,11:38:00,354.5,354.5,98,98,171.4,D,Morning,1,160-180
4/16/20,North-Central,12:20:00,329.3,325.96,83,81.8,25.1,D,Afternoon,5,20-40
4/17/20,North-Central,11:26:00,331,326.65,86,83.5,113.6,D,Morning,2,100-120
4/21/20,Central-Central,14:19:00,330.8,330.8,83,83,21.9,D,Afternoon,1,20-40
4/21/20,North-Central,14:19:00,354.1,343.45000000000005,97,91.5,61.4,D,Afternoon,2,60-80
4/22/20,Central-East,11:45:00,337.1,337.1,87,87,31.6,D,Morning,1,20-40
4/22/20,North-East,11:44:00,359.7,359.7,99,99,78.4,D,Morning,1,60-80
4/23/20,Central-Central,14:06:00,335.5,335.5,87,87,28.8,D,Afternoon,1,20-40
4/23/20,Central-East,14:06:00,339.6,338.4,87,86.5,28,D,Afternoon,2,20-40
4/23/20,North-Central,14:06:00,334.1,333.55,86,85.5,26.9,D,Afternoon,2,20-40
4/24/20,North-Central,14:50:00,336.4,334.7,89,86.5,98,D,Afternoon,2,80-100
4/24/20,North-West,14:50:00,336.5,336.5,87,87,85.2,D,Afternoon,1,80-100
4/25/20,South-East,23:18:00,379.8,354.48333333333335,100,100,548.1,N,Night,6,540-560
4/26/20,South-East,22:22:00,328.2,323.95,100,99.5,72.3,N,Night,2,60-80
4/27/20,Central-East,12:03:00,340.9,337.65,89,87,41.2,D,Afternoon,2,40-60
4/27/20,North-Central,12:03:00,389.7,349.3,100,90.75,190.3,D,Afternoon,4,180-200
4/27/20,South-East,2:39:00,323.8,318.15,100,92.5,24.6,N,Early Morning,2,20-40
4/28/20,Central-Central,11:08:00,344.2,339.54999999999995,90,86.5,181.7,D,Morning,2,180-200
4/30/20,North-Central,12:33:00,355.9,336.94,98,86.6,78.7,D,Afternoon,5,60-80
5/1/20,North-Central,11:37:00,364.4,349.7,100,93,206.1,D,Morning,2,200-220
5/4/20,North-Central,12:09:00,341,339.05,91,89.5,38.6,D,Afternoon,2,20-40
5/5/20,North-East,11:13:00,333.8,333.45000000000005,81,81,59.4,D,Morning,2,40-60
5/6/20,Central-East,11:57:00,353.3,353.3,96,96,67.5,D,Morning,1,60-80
5/6/20,North-Central,11:56:00,327.6,327.6,82,82,17.5,D,Morning,1,0-20
5/7/20,North-West,14:19:00,356.5,352.45,98,95.5,71.5,D,Afternoon,2,60-80
5/8/20,North-Central,11:44:00,331.7,331.7,82,82,31.3,D,Morning,1,20-40
5/9/20,North-Central,14:06:00,331.4,331.4,81,81,15.6,D,Afternoon,1,0-20
5/11/20,North-East,23:19:00,321,317.6,100,91.5,94,N,Night,2,80-100
5/13/20,Central-Central,12:03:00,343.8,343.8,91,91,46.9,D,Afternoon,1,40-60
5/13/20,Central-East,12:03:00,344.2,339.21999999999997,90,86.6,55,D,Afternoon,5,40-60
5/13/20,South-East,12:04:00,335.9,335.9,85,85,41.3,D,Afternoon,1,40-60
5/14/20,South-East,14:24:00,365.4,351.1,100,92.5,203.9,D,Afternoon,2,200-220
5/15/20,Central-East,11:51:00,346.4,342.90000000000003,92,87.66666666666667,45.7,D,Morning,3,40-60
5/17/20,South-East,11:39:00,347.4,323.96666666666664,93,86.66666666666667,49.9,N,Night,3,40-60
5/18/20,North-Central,14:00:00,321.4,321.4,81,81,26.5,D,Afternoon,1,20-40
5/20/20,North-Central,12:09:00,328.8,328.8,83,83,21.8,D,Afternoon,1,20-40
5/20/20,North-East,12:09:00,344.4,344.4,93,93,62.3,D,Afternoon,1,60-80
5/21/20,South-East,11:15:00,374.7,342.275,100,91,269.5,D,Morning,4,260-280
5/22/20,Central-Central,11:57:00,339.8,339.8,86,86,28.5,D,Morning,1,20-40
5/22/20,Central-East,11:57:00,345.1,343.75,91,89.5,41.3,D,Morning,2,40-60
5/22/20,South-East,2:33:00,341.3,341.3,100,100,57.6,N,Early Morning,1,40-60
5/24/20,North-Central,11:44:00,332.6,332.6,83,83,23.4,D,Morning,1,20-40
5/25/20,South-East,14:05:00,367.2,354.65,100,91.5,90.8,D,Afternoon,2,80-100
5/26/20,South-East,11:33:00,353.9,353.9,95,95,43.9,D,Morning,1,40-60
5/27/20,Central-Central,12:15:00,340.7,328.34000000000003,100,90,34.1,N,Night,5,20-40
5/27/20,North-Central,12:15:00,334.8,334.8,83,83,24.3,D,Afternoon,1,20-40
5/28/20,South-East,11:21:00,343.1,343.1,85,85,37.9,D,Morning,1,20-40
5/29/20,North-East,12:02:00,357.9,357.9,98,98,78.2,D,Afternoon,1,60-80
5/29/20,South-East,23:05:00,318.7,318.7,97,97,28,N,Night,1,20-40
5/30/20,North-Central,14:25:00,341.9,341.9,86,86,43.8,D,Afternoon,1,40-60
5/30/20,North-East,22:12:00,316.5,316.5,92,92,34.5,N,Night,1,20-40
5/30/20,South-East,11:09:00,348.8,348.8,91,91,77.6,D,Morning,1,60-80
5/31/20,South-East,11:52:00,338.4,338.4,81,81,42.4,D,Morning,1,40-60
6/1/20,Central-Central,14:12:00,343.6,343.6,91,91,34.1,D,Afternoon,1,20-40
6/1/20,North-Central,14:13:00,356.7,344.2,100,91,197.5,D,Afternoon,4,180-200
6/3/20,North-Central,23:25:00,312.3,312.3,85,85,14.1,N,Night,1,0-20
6/3/20,South-East,23:23:00,315.4,313.7,91,86.5,49.9,N,Night,2,40-60
6/4/20,South-East,11:27:00,358.9,358.9,99,99,64.3,D,Morning,1,60-80
6/5/20,North-Central,13:48:00,330.1,330.1,83,83,52.9,D,Afternoon,1,40-60
6/5/20,South-East,23:11:00,359.7,328.5,100,95.75,161,N,Night,4,160-180
6/6/20,North-Central,22:18:00,316.3,316.20000000000005,93,92.5,155.5,N,Night,2,140-160
6/6/20,South-East,1:50:00,344.2,328.95,89,86.75,126.8,N,Early Morning,4,120-140
6/7/20,Central-Central,13:35:00,334.2,332.1,86,84,127.8,D,Afternoon,2,120-140
6/7/20,South-East,2:33:00,318.3,318.3,97,97,18.3,N,Early Morning,1,0-20
6/8/20,Central-Central,12:40:00,332.7,332.54999999999995,85,85,115.5,D,Afternoon,2,100-120
6/8/20,South-East,14:17:00,346.8,346.8,92,92,63.4,D,Afternoon,1,60-80
6/9/20,Central-Central,11:44:00,336.4,336.4,84,84,32.7,D,Morning,1,20-40
6/9/20,North-Central,22:48:00,333.9,326.2333333333333,100,100,53.2,N,Night,3,40-60
6/9/20,North-West,15:02:00,331.2,331.2,83,83,108.2,D,Afternoon,1,100-120
6/9/20,South-East,2:21:00,436.8,348.28222222222223,100,93.04444444444445,599.2,D,Night,45,580-600
6/10/20,Central-Central,12:28:00,351.3,350.65,92,89,135.9,D,Afternoon,2,120-140
6/10/20,Central-East,14:06:00,401,367.75,100,94.25,244.8,D,Afternoon,4,240-260
6/10/20,North-Central,3:02:00,341.7,328.36,100,98,112.7,N,Night,5,100-120
6/10/20,South-East,3:03:00,447.1,371.03249999999997,100,96.55,1089.7,D,Afternoon,40,1080-1100
6/11/20,Central-East,11:33:00,343.2,343.2,85,85,46.7,D,Morning,1,40-60
6/11/20,South-Central,11:33:00,341.1,341.1,86,86,47.8,D,Morning,1,40-60
6/11/20,South-East,2:09:00,367.6,337.9933333333333,100,92.8,208.6,D,Morning,15,200-220
6/12/20,Central-Central,13:53:00,358.6,358.6,99,99,108.5,D,Afternoon,1,100-120
6/12/20,North-Central,13:54:00,357.7,357.7,99,99,124.9,D,Afternoon,1,120-140
6/12/20,South-East,13:52:00,385.2,364.93333333333334,100,94.5,174.7,D,Afternoon,6,160-180
6/13/20,Central-Central,11:20:00,329.6,329.6,81,81,66.8,D,Morning,1,60-80
6/14/20,South-Central,13:41:00,338.3,336.45000000000005,85,83,113.7,D,Afternoon,2,100-120
6/14/20,South-East,2:39:00,344,334.375,100,96.5,67.6,N,Night,4,60-80
6/15/20,Central-East,14:24:00,327.6,327.6,81,81,31.8,D,Afternoon,1,20-40
6/15/20,South-East,11:09:00,388.1,388.1,100,100,337.2,D,Morning,1,320-340
6/16/20,Central-Central,13:29:00,348.1,336.975,93,90.5,430.9,D,Afternoon,4,420-440
6/16/20,Central-East,11:51:00,339.9,339.9,84,84,27.9,D,Morning,1,20-40
6/16/20,North-Central,22:54:00,341.5,330.65,100,100,58.8,N,Night,4,40-60
6/16/20,South-East,2:27:00,364,333.61428571428576,100,89.14285714285714,114,N,Morning,7,100-120
6/17/20,Central-Central,12:34:00,341.9,340.45,89,86.5,135.9,D,Afternoon,2,120-140
6/17/20,North-Central,3:08:00,326.6,317.9666666666667,100,91,26.8,N,Early Morning,3,20-40
6/19/20,North-Central,12:21:00,338.9,335.4166666666667,87,84.83333333333333,37.9,D,Afternoon,6,20-40
6/20/20,South-East,11:27:00,344.6,344.6,86,86,27.6,D,Morning,1,20-40
6/21/20,South-East,13:47:00,347.9,347.9,90,90,63.9,D,Afternoon,1,60-80
6/22/20,Central-Central,14:30:00,401.5,377.64,100,99.6,341.4,D,Afternoon,5,340-360
6/22/20,Central-East,14:30:00,355,355,96,96,100.3,D,Afternoon,1,100-120
6/22/20,South-East,14:29:00,347.6,347.6,89,89,118.9,D,Afternoon,1,100-120
6/23/20,Central-Central,23:00:00,360.8,360.8,100,100,91.3,N,Night,1,80-100
6/23/20,South-East,13:34:00,347.4,347.4,89,89,95.9,D,Afternoon,1,80-100
6/24/20,Central-Central,3:15:00,339.6,332.76666666666665,100,95,43.3,N,Early Morning,3,40-60
6/24/20,North-East,3:14:00,441.1,373.7,100,99.2,717.2,D,Afternoon,5,700-720
6/24/20,South-East,14:17:00,343.5,343.5,87,87,43.4,D,Afternoon,1,40-60
6/26/20,Central-East,21:53:00,319.8,316.5,99,92.2,166.7,N,Night,5,160-180
6/26/20,North-East,12:27:00,373.4,353.74285714285713,100,94,278.5,D,Afternoon,7,260-280
6/27/20,Central-East,11:32:00,434.1,372.2260869565218,100,96.30434782608695,2295.8,D,Afternoon,23,2280-2300
6/27/20,North-East,11:32:00,467.8,376.0285714285714,100,97.64285714285714,2120.5,N,Night,14,2120-2140
6/27/20,South-East,11:33:00,362.8,361.75,100,100,72.9,D,Morning,2,60-80
6/28/20,Central-Central,12:15:00,374.7,357.625,98,89.5,180.7,D,Afternoon,4,180-200
6/28/20,Central-East,2:50:00,373.7,344.9083333333333,100,92.91666666666667,111.7,D,Afternoon,12,100-120
6/29/20,South-East,11:21:00,350.1,342.15000000000003,100,91.16666666666667,249.2,D,Morning,6,240-260
6/30/20,North-Central,12:02:00,375.7,350.75,100,92.5,122.2,D,Afternoon,6,120-140
6/30/20,South-Central,13:41:00,343.4,341.85,88,86,138.4,D,Afternoon,2,120-140
6/30/20,South-East,2:39:00,377.7,353.53000000000003,100,97.2,409.7,D,Afternoon,10,400-420
7/1/20,Central-East,14:24:00,343.7,330.6666666666667,100,95.33333333333333,191.4,N,Night,3,180-200
7/1/20,North-Central,14:25:00,341.7,341.7,88,88,30.2,D,Afternoon,1,20-40
7/1/20,South-East,11:09:00,352.8,347.70000000000005,94,89.5,121.4,D,Morning,2,120-140
7/2/20,North-Central,11:50:00,333,333,81,81,22.6,D,Morning,1,20-40
7/2/20,South-East,11:52:00,346,343.75,89,86.5,65.1,D,Morning,2,60-80
7/3/20,Central-East,14:12:00,356.1,352.1,97,93.5,47.3,D,Afternoon,2,40-60
7/3/20,South-East,14:11:00,347.2,347.2,89,89,43,D,Afternoon,1,40-60
7/5/20,Central-Central,2:56:00,345.8,336.95,100,96.5,57.3,N,Night,6,40-60
7/5/20,Central-East,14:00:00,364,364,100,100,86.4,D,Afternoon,1,80-100
7/6/20,Central-Central,11:26:00,369.9,352.5,100,91.5,247.3,D,Morning,2,240-260
7/6/20,North-Central,14:43:00,339.7,329.375,100,91,87.1,D,Afternoon,4,80-100
7/6/20,North-East,22:30:00,456.3,365.23333333333335,100,98.53333333333333,2388.4,N,Night,15,2380-2400
7/7/20,Central-Central,12:09:00,351,351,94,94,49.2,D,Afternoon,1,40-60
7/7/20,Central-East,13:48:00,337.2,323.73636363636365,100,91,85.5,N,Night,11,80-100
7/7/20,North-East,2:44:00,463.3,377.6979591836735,100,96.69387755,1417,D,Afternoon,49,1400-1420
7/8/20,Central-Central,14:30:00,347.9,347.9,90,90,39.8,D,Afternoon,1,20-40
7/8/20,Central-East,1:49:00,367.4,343.12,100,91.33333333333333,172.1,D,Morning,15,160-180
7/8/20,North-East,3:27:00,361.8,345.73333333333335,100,94.66666666666667,147.9,D,Afternoon,3,140-160
7/9/20,Central-East,11:57:00,370.7,337.12,100,95.7,170.2,N,Night,10,160-180
7/9/20,South-East,13:34:00,346.8,346.8,89,89,90.2,D,Afternoon,1,80-100
7/10/20,South-East,14:17:00,344.7,344.7,86,86,57.3,D,Afternoon,1,40-60
7/11/20,Central-East,22:48:00,319.4,319.4,98,98,20.5,N,Night,1,20-40
7/12/20,Central-East,14:05:00,348.3,348.3,90,90,46,D,Afternoon,1,40-60
7/12/20,North-Central,14:07:00,353.3,353.3,96,96,60.4,D,Afternoon,1,60-80
7/12/20,South-East,14:05:00,359.1,355.3333333333333,99,96.33333333333333,62.2,D,Afternoon,3,60-80
7/13/20,Central-Central,22:36:00,363.8,326.9875,100,92.5,318.4,N,Night,8,300-320
7/13/20,Central-East,13:11:00,421.2,352.64375,100,97.25,1420.8,N,Night,16,1420-1440
7/13/20,South-East,11:33:00,340.8,340.8,81,81,23,D,Morning,1,20-40
7/14/20,Central-Central,2:51:00,493,365.584375,100,96.5,2496.6,D,Afternoon,32,2480-2500
7/14/20,Central-East,12:15:00,462.6,378.02608695652174,100,95.78260869565217,963.2,D,Afternoon,23,960-980
7/14/20,North-East,23:19:00,362.5,362.5,100,100,423.2,N,Night,1,420-440
7/14/20,South-East,2:51:00,351.1,334.87142857142857,100,94.85714285714286,89,N,Early Morning,7,80-100
7/15/20,Central-Central,3:33:00,386.5,346.6045454545455,100,92.72727272727273,317.7,D,Afternoon,22,300-320
7/15/20,Central-East,11:20:00,351.4,347.9,93,89.5,50.3,D,Morning,2,40-60
7/16/20,Central-Central,12:03:00,412.4,350.3578947368421,100,93.84210526315789,345.8,D,Afternoon,19,340-360
7/16/20,Central-East,12:02:00,430.7,389.3625,100,98.375,1394.6,D,Afternoon,8,1380-1400
7/16/20,North-Central,23:07:00,325.2,325.2,100,100,22.8,N,Night,1,20-40
7/16/20,North-East,12:02:00,362.4,362.4,100,100,230.7,D,Afternoon,1,220-240
7/17/20,Central-Central,3:21:00,431.5,357.976,100,93.4,705.6,D,Afternoon,25,700-720
7/17/20,North-East,22:12:00,341.3,326.46666666666664,100,98.66666666666667,97.5,N,Night,3,80-100
7/17/20,South-East,14:24:00,343.7,343.7,82,82,50.3,D,Afternoon,1,40-60
7/18/20,Central-Central,11:51:00,418,350.7111111111111,100,94.94444444444444,376.6,N,Night,18,360-380
7/18/20,North-Central,22:55:00,383.8,347.0888888888889,100,99,196.7,N,Night,9,180-200
7/18/20,North-East,2:25:00,314.7,314.7,90,90,18.4,N,Early Morning,1,0-20
7/18/20,South-East,11:51:00,381.1,368.65,100,94.75,266.4,D,Morning,4,260-280
7/19/20,Central-Central,3:09:00,463.7,360.75454545454545,100,96,1321.4,D,Afternoon,22,1320-1340
7/19/20,Central-East,21:59:00,336,326.3,100,98,213.8,N,Night,6,200-220
7/19/20,North-Central,3:08:00,461.3,358.16279069767444,100,97.37209302325581,856.2,N,Night,43,840-860
7/19/20,North-East,22:00:00,334.4,323.38,100,96.5,313.1,N,Night,10,300-320
7/19/20,South-East,14:11:00,389.3,365.68333333333334,100,97.83333333333333,246.1,D,Afternoon,6,240-260
7/20/20,Central-Central,2:14:00,405.1,358.8333333333333,100,93.41666666666667,426.5,D,Morning,12,420-440
7/20/20,Central-East,2:13:00,356.4,338.96,97,87.8,123,D,Morning,5,120-140
7/20/20,North-Central,2:13:00,425.9,352.2057142857143,100,95.77142857142857,772.4,N,Night,35,760-780
7/20/20,North-East,2:12:00,445.3,359.7,100,95.41176470588235,649,D,Afternoon,17,640-660
7/20/20,North-West,14:56:00,336.3,336.3,85,85,110.7,D,Afternoon,1,100-120
7/20/20,South-East,13:16:00,355.2,350.56666666666666,96,92.33333333333333,203.4,D,Afternoon,3,200-220
