Date,Temperature_Max,Relative_Humidity,Precipitation,Wind_Speed,Surface Soil Wetness,Root Zone Soil Wetness,Coordinate_Group_,Local_Time_Min,Max_Brightness,Mean_Brightness,Max_Confidence,Mean_Confidence,FRP,Day_Night,Time_Period,Total_Fire_Incidents,FRP_Bin,Fire_Recorded
11/8/23,18.83,32.25,0.01,2.75,0.34,0.47,North-Central,2:49:00,352,334.2,100,93.5,135.4,D,Afternoon,6,120-140,1
11/9/23,17.69,20.38,0,2.77,0.33,0.46,Central-East,10:36:00,349.5,334.11428571428576,96,88.57142857142857,153.6,D,Afternoon,7,140-160,1
11/9/23,17.69,20.38,0,2.77,0.33,0.46,North-Central,10:36:00,350.5,331.3,99,90.4,62.5,D,Morning,5,60-80,1
11/9/23,17.69,20.38,0,2.77,0.33,0.46,South-East,12:55:00,335.5,335.5,88,88,90.1,D,Afternoon,1,80-100,1
11/10/23,18.44,21.19,0,1.77,0.31,0.46,Central-East,13:37:00,328.4,326.1333333333333,86,83.66666666666667,32.7,D,Afternoon,3,20-40,1
11/10/23,18.44,21.19,0,1.77,0.31,0.46,North-Central,13:38:00,367.8,337.3454545454546,100,89.27272727272727,109.8,D,Afternoon,11,100-120,1
11/11/23,20.43,22.75,0,1.96,0.3,0.46,North-Central,10:19:00,347.6,347.6,95,95,65.9,D,Morning,1,60-80,1
11/12/23,21.73,17.81,0,2.55,0.3,0.46,Central-East,13:23:00,324.9,324.9,83,83,24.9,D,Afternoon,1,20-40,1
11/12/23,21.73,17.81,0,2.55,0.3,0.46,North-Central,13:23:00,347.3,331.72,95,87,65.9,D,Afternoon,5,60-80,1
11/13/23,18.9,31.94,0,2.82,0.29,0.46,North-Central,14:05:00,332,325.84000000000003,85,83,70.8,D,Afternoon,5,60-80,1
11/14/23,20.63,27.56,0,2.69,0.28,0.46,Central-East,10:43:00,334,332.35,89,88,70.1,D,Morning,2,60-80,1
11/14/23,20.63,27.56,0,2.69,0.28,0.46,North-Central,10:43:00,343.9,335.1,93,88.5,74.3,D,Morning,2,60-80,1
11/14/23,20.63,27.56,0,2.69,0.28,0.46,North-East,10:43:00,330.9,330.9,87,87,51.5,D,Morning,1,40-60,1
11/15/23,20.99,38.25,4.08,3.09,0.3,0.46,North-Central,13:50:00,337.1,337.1,90,90,50,D,Afternoon,1,40-60,1
11/15/23,20.99,38.25,4.08,3.09,0.3,0.46,North-West,13:50:00,334.2,334.2,89,89,42.1,D,Afternoon,1,40-60,1
11/16/23,17.04,75.62,0.58,1.94,0.41,0.47,Central-East,10:27:00,356.1,350.70000000000005,98,96,82.1,D,Morning,2,80-100,1
11/17/23,17.89,65.12,0.48,2.34,0.42,0.47,Central-East,13:34:00,358.1,349.9666666666667,99,95.66666666666669,84.7,D,Afternoon,3,80-100,1
11/17/23,17.89,65.12,0.48,2.34,0.42,0.47,North-Central,13:34:00,345.8,332.9714285714286,94,88,52.3,D,Afternoon,7,40-60,1
11/18/23,12.59,88.75,9.1,1.68,0.51,0.48,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
11/19/23,14.24,63.06,0.75,3.02,0.49,0.48,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
11/20/23,19.62,26.56,0,3.45,0.47,0.48,South-East,9:54:00,341.9,341.9,92,92,45.9,D,Morning,1,40-60,1
11/21/23,19.99,30.56,0,2.05,0.47,0.48,Central-East,10:34:00,380.7,356.9,87,85,183.5,D,Morning,2,180-200,1
11/21/23,19.99,30.56,0,2.05,0.47,0.48,North-Central,10:33:00,325.5,323.4,84,82.5,55.2,D,Morning,2,40-60,1
11/22/23,19.96,37.75,0,1.6,0.47,0.48,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
11/23/23,16.02,53.94,0,1.57,0.47,0.48,North-Central,10:16:00,322.1,322.1,81,81,24.2,D,Morning,1,20-40,1
11/24/23,12.62,72.06,0,1.75,0.47,0.48,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
11/25/23,13.44,46.94,0,2.24,0.46,0.48,North-Central,14:12:00,328.2,324.76666666666665,85,83,94.9,D,Afternoon,3,80-100,1
11/26/23,15.3,38.62,0,2.11,0.46,0.48,North-Central,13:16:00,326.1,323.9,84,82.5,46.9,D,Afternoon,2,40-60,1
11/27/23,16.49,28.75,0,2.63,0.45,0.48,North-Central,11:20:00,356.9,333.74615384615385,98,87.84615384615384,145.3,D,Afternoon,13,140-160,1
11/28/23,16.08,30.69,0,2.18,0.45,0.48,Central-East,10:24:00,340.8,332.8,92,87.5,53.4,D,Morning,2,40-60,1
11/28/23,16.08,30.69,0,2.18,0.45,0.48,North-Central,10:23:00,334.1,326.62,89,84.4,41.4,D,Morning,5,40-60,1
11/29/23,12.78,59.38,0.01,1.88,0.45,0.48,North-Central,13:42:00,360.2,337.76,100,89.13333333333334,87.5,D,Afternoon,15,80-100,1
11/29/23,12.78,59.38,0.01,1.88,0.45,0.48,North-West,11:03:00,354.3,331.45,98,86.25,74.5,D,Afternoon,4,60-80,1
11/29/23,12.78,59.38,0.01,1.88,0.45,0.48,South-East,13:40:00,350.2,344.4,96,93,132.2,D,Afternoon,2,120-140,1
11/30/23,11.38,75.75,0.33,1.62,0.44,0.48,North-Central,10:06:00,343.3,343.3,93,93,121.1,D,Morning,1,120-140,1
12/1/23,12.21,75.38,0.1,1.96,0.45,0.48,North-Central,10:47:00,341.2,332.475,92,87.75,60.5,D,Morning,8,60-80,1
12/2/23,13,63.12,0,1.77,0.44,0.48,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/3/23,14.62,63.81,0.01,1.43,0.44,0.48,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/4/23,18.85,56.12,0,1.88,0.43,0.47,Central-Central,13:52:00,325.2,325.2,84,84,36.3,D,Afternoon,1,20-40,1
12/4/23,18.85,56.12,0,1.88,0.43,0.47,North-Central,13:52:00,384.8,349.075,100,93.75,262.2,D,Afternoon,8,260-280,1
12/4/23,18.85,56.12,0,1.88,0.43,0.47,North-West,13:53:00,322.1,322.1,81,81,22.4,D,Afternoon,1,20-40,1
12/5/23,21.62,48.25,0,2.16,0.42,0.47,Central-Central,10:14:00,321.5,321.2,81,81,23,D,Morning,2,20-40,1
12/5/23,21.62,48.25,0,2.16,0.42,0.47,North-Central,10:13:00,343.4,329.7333333333333,100,88.16666666666667,194.8,D,Afternoon,6,180-200,1
12/6/23,19.98,48.44,0.26,2.35,0.41,0.47,Central-East,13:37:00,358,345.725,99,93.75,90.9,D,Afternoon,4,80-100,1
12/7/23,12.62,60.62,0.01,2.27,0.41,0.47,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/8/23,11.29,53.62,0,1.86,0.41,0.47,Central-Central,10:37:00,345.6,332,94,87,69.3,D,Morning,3,60-80,1
12/8/23,11.29,53.62,0,1.86,0.41,0.47,Central-East,13:22:00,328.9,328.9,86,86,32.6,D,Afternoon,1,20-40,1
12/9/23,14.55,37.81,0,2.26,0.4,0.47,North-Central,14:03:00,329.2,327.6,86,85,60.7,D,Afternoon,2,60-80,1
12/9/23,14.55,37.81,0,2.26,0.4,0.47,South-East,9:41:00,327.8,325.3,85,83.66666666666667,80.3,D,Afternoon,3,80-100,1
12/10/23,18.86,37.94,0,1.68,0.39,0.47,Central-Central,21:23:00,312.9,312.9,86,86,21.2,N,Night,1,20-40,1
12/11/23,17.03,36.81,0,1.59,0.38,0.47,North-Central,11:00:00,358.8,333.24,99,87.4,114.3,D,Afternoon,5,100-120,1
12/12/23,16.15,42.5,0,2.23,0.38,0.47,North-Central,10:03:00,339.6,332.26666666666665,92,86,220.6,D,Afternoon,3,220-240,1
12/12/23,16.15,42.5,0,2.23,0.38,0.47,South-East,10:05:00,335.7,333.1,89,87.5,80.8,D,Morning,2,80-100,1
12/13/23,17.06,39.12,0,2.65,0.37,0.47,North-Central,10:43:00,371.6,339.22,100,90.7,127.8,D,Afternoon,20,120-140,1
12/13/23,17.06,39.12,0,2.65,0.37,0.47,South-East,13:31:00,344.5,344.5,93,93,66.5,D,Afternoon,1,60-80,1
12/14/23,16.12,31.62,0,1.93,0.36,0.47,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/15/23,19.95,25.88,0,2.19,0.35,0.47,North-Central,10:26:00,328.7,325.02,86,83.2,52.1,D,Morning,5,40-60,1
12/15/23,19.95,25.88,0,2.19,0.35,0.47,South-East,21:28:00,330.7,330.7,100,100,40.9,N,Night,1,40-60,1
12/16/23,21.04,20.88,0,2.23,0.34,0.47,North-Central,13:59:00,325.3,325.3,84,84,36,D,Afternoon,1,20-40,1
12/17/23,19.85,23.81,0,2.18,0.33,0.46,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/18/23,17.15,54.62,8.09,2.84,0.39,0.47,North-Central,13:44:00,362.3,362.3,100,100,121.4,D,Afternoon,1,120-140,1
12/18/23,17.15,54.62,8.09,2.84,0.39,0.47,South-East,13:42:00,407.1,357.51666666666665,100,94.33333333333331,506.4,D,Afternoon,6,500-520,1
12/19/23,12.37,93.44,10.27,2.69,0.55,0.48,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/20/23,11.6,90,10.2,2.21,0.56,0.51,North-Central,10:33:00,349.7,329.75,100,93.25,68.5,D,Morning,4,60-80,1
12/20/23,11.6,90,10.2,2.21,0.56,0.51,South-East,13:26:00,340.7,337.4,91,89,48.6,D,Afternoon,2,40-60,1
12/21/23,15.44,76.25,1.35,1.67,0.52,0.52,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/22/23,15.6,73.38,0.01,1.78,0.49,0.52,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/23/23,14.1,67.06,0,1.59,0.49,0.52,North-Central,13:55:00,323.5,323.5,82,82,31,D,Afternoon,1,20-40,1
12/24/23,14.12,63.44,0,1.59,0.49,0.52,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/25/23,15.64,54.75,0,1.59,0.49,0.52,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/26/23,16.58,53.12,0,1.93,0.49,0.51,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/27/23,15.38,48.5,0.01,2.37,0.49,0.51,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/28/23,17.57,57.62,0,1.95,0.49,0.51,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/29/23,16.69,62.5,0.04,2.48,0.49,0.51,South-East,13:06:00,385.7,364.7,100,96.5,223.5,D,Afternoon,2,220-240,1
12/30/23,8.85,90.44,5.91,1.27,0.53,0.52,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
12/31/23,8.74,73.62,0.1,1.43,0.5,0.52,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
1/1/24,13.73,65.56,0.01,1.87,0.5,0.52,North-Central,13:35:00,324.7,324.7,83,83,27,D,Afternoon,1,20-40,1
1/2/24,12.14,60.56,4.72,2.49,0.5,0.52,South-East,12:36:00,322.4,322.4,81,81,119.4,D,Afternoon,1,100-120,1
1/3/24,4.92,91.31,11.16,1.81,0.56,0.53,Central-Central,13:18:00,343.6,343.6,92,92,81.7,D,Afternoon,1,80-100,1
1/3/24,4.92,91.31,11.16,1.81,0.56,0.53,South-East,13:17:00,396.5,361.9,100,92,228,D,Afternoon,2,220-240,1
1/4/24,9.59,65.44,0.02,1.85,0.53,0.54,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
1/5/24,12.04,58.88,0.04,1.88,0.52,0.54,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
1/6/24,7.45,62.25,5.62,1.77,0.52,0.54,South-East,13:43:00,338.9,338.9,91,91,96.3,D,Afternoon,1,80-100,1
1/7/24,5.08,71,0.06,2.62,0.52,0.54,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
1/8/24,8.01,59.69,0,2.09,0.52,0.54,No Fire,No Fire,0,0,0,0,0,No Fire,No Fire,0,No Fire,0
1/9/24,9.91,71.62,0.01,1.48,0.52,0.55,South-East,9:23:00,360.7,360.7,94,94,292.3,D,Morning,1,280-300,1
1/10/24,6.36,83.06,11.6,2.23,0.53,0.55,Central-East,13:13:00,325.8,325.8,84,84,41.2,D,Afternoon,1,40-60,1
